Icing_Factor,Scenario,Mode,Generations,Capped_at_30,W_Econ,W_GHG,W_Social,Land_Sensitivity,Spill_Sensitivity,Diesel_Price,Capex_Factor,Demand_Factor,Optimal_Turbines,LCOE_Nominal,LCOE_Worst_Case,LCOE_Best_Case,Pct_Wind,Emissions_Intensity,Hybrid_Total_Emissions_tCO2,Baseline_Total_Emissions_tCO2,Payback_Year
0.6,Weight_Correlation,Brownfield,50,No,0.1,0.7,0.2,0.8,0.8,0.78,1,1,8,0.2663,0.2766,0.257,55.24,369.28,4288,9579.1,No payback
0.6,Weight_Correlation,Greenfield,50,Yes,0.1,0.8,0.1,0.8,0.8,0.78,1,1,8,0.2819,0.2921,0.2725,55.24,369.28,4288,9579.1,No payback
0.6,Weight_Correlation,Brownfield,50,Yes,0.1,0.8,0.1,0.8,0.8,0.78,1,1,9,0.274,0.2844,0.2647,62.14,314.77,3626.61,9579.1,No payback
0.6,Weight_Correlation,Greenfield,50,No,0.1,0.8,0.1,0.8,0.8,0.78,1,1,8,0.2819,0.2921,0.2725,55.24,369.28,4288,9579.1,No payback
0.6,Weight_Correlation,Brownfield,50,No,0.1,0.8,0.1,0.8,0.8,0.78,1,1,9,0.274,0.2844,0.2647,62.14,314.77,3626.61,9579.1,No payback
0.6,Weight_Correlation,Greenfield,50,Yes,0.1,0.9,0.001,0.8,0.8,0.78,1,1,9,0.2896,0.2999,0.2802,62.14,314.77,3626.61,9579.1,No payback
0.6,Weight_Correlation,Brownfield,50,Yes,0.1,0.9,0.001,0.8,0.8,0.78,1,1,9,0.274,0.2844,0.2647,62.14,314.77,3626.61,9579.1,No payback
0.6,Weight_Correlation,Greenfield,50,No,0.1,0.9,0.001,0.8,0.8,0.78,1,1,9,0.2896,0.2999,0.2802,62.14,314.77,3626.61,9579.1,No payback
0.6,Weight_Correlation,Brownfield,50,No,0.1,0.9,0.001,0.8,0.8,0.78,1,1,9,0.274,0.2844,0.2647,62.14,314.77,3626.61,9579.1,No payback
0.6,Weight_Correlation,Greenfield,50,Yes,0.2,0.001,0.8,0.8,0.8,0.78,1,1,0,0.22,0.2299,0.211,0,805.36,9579.1,9579.1,No payback
0.6,Weight_Correlation,Brownfield,50,Yes,0.2,0.001,0.8,0.8,0.8,0.78,1,1,0,0.2044,0.2144,0.1955,0,805.36,9579.1,9579.1,0
0.6,Weight_Correlation,Greenfield,50,No,0.2,0.001,0.8,0.8,0.8,0.78,1,1,0,0.22,0.2299,0.211,0,805.36,9579.1,9579.1,No payback
0.6,Weight_Correlation,Brownfield,50,No,0.2,0.001,0.8,0.8,0.8,0.78,1,1,0,0.2044,0.2144,0.1955,0,805.36,9579.1,9579.1,0
0.6,Weight_Correlation,Greenfield,50,Yes,0.2,0.1,0.7,0.8,0.8,0.78,1,1,0,0.22,0.2299,0.211,0,805.36,9579.1,9579.1,No payback
0.6,Weight_Correlation,Brownfield,50,Yes,0.2,0.1,0.7,0.8,0.8,0.78,1,1,0,0.2044,0.2144,0.1955,0,805.36,9579.1,9579.1,0
0.6,Weight_Correlation,Greenfield,50,No,0.2,0.1,0.7,0.8,0.8,0.78,1,1,0,0.22,0.2299,0.211,0,805.36,9579.1,9579.1,No payback
0.6,Weight_Correlation,Brownfield,50,No,0.2,0.1,0.7,0.8,0.8,0.78,1,1,0,0.2044,0.2144,0.1955,0,805.36,9579.1,9579.1,0
0.6,Weight_Correlation,Greenfield,50,Yes,0.2,0.2,0.6,0.8,0.8,0.78,1,1,0,0.22,0.2299,0.211,0,805.36,9579.1,9579.1,No payback
0.6,Weight_Correlation,Brownfield,50,Yes,0.2,0.2,0.6,0.8,0.8,0.78,1,1,0,0.2044,0.2144,0.1955,0,805.36,9579.1,9579.1,0
0.6,Weight_Correlation,Greenfield,50,No,0.2,0.2,0.6,0.8,0.8,0.78,1,1,0,0.22,0.2299,0.211,0,805.36,9579.1,9579.1,No payback
0.6,Weight_Correlation,Brownfield,50,No,0.2,0.2,0.6,0.8,0.8,0.78,1,1,0,0.2044,0.2144,0.1955,0,805.36,9579.1,9579.1,0
0.6,Weight_Correlation,Greenfield,50,Yes,0.2,0.3,0.5,0.8,0.8,0.78,1,1,0,0.22,0.2299,0.211,0,805.36,9579.1,9579.1,No payback
0.6,Weight_Correlation,Brownfield,50,Yes,0.2,0.3,0.5,0.8,0.8,0.78,1,1,0,0.2044,0.2144,0.1955,0,805.36,9579.1,9579.1,0
0.6,Weight_Correlation,Greenfield,50,No,0.2,0.3,0.5,0.8,0.8,0.78,1,1,0,0.22,0.2299,0.211,0,805.36,9579.1,9579.1,No payback
0.6,Weight_Correlation,Brownfield,50,No,0.2,0.3,0.5,0.8,0.8,0.78,1,1,0,0.2044,0.2144,0.1955,0,805.36,9579.1,9579.1,0
0.6,Weight_Correlation,Greenfield,50,Yes,0.2,0.4,0.4,0.8,0.8,0.78,1,1,0,0.22,0.2299,0.211,0,805.36,9579.1,9579.1,No payback
0.6,Weight_Correlation,Brownfield,50,Yes,0.2,0.4,0.4,0.8,0.8,0.78,1,1,0,0.2044,0.2144,0.1955,0,805.36,9579.1,9579.1,0
0.6,Weight_Correlation,Greenfield,50,No,0.2,0.4,0.4,0.8,0.8,0.78,1,1,0,0.22,0.2299,0.211,0,805.36,9579.1,9579.1,No payback
0.6,Weight_Correlation,Brownfield,50,No,0.2,0.4,0.4,0.8,0.8,0.78,1,1,0,0.2044,0.2144,0.1955,0,805.36,9579.1,9579.1,0
0.6,Weight_Correlation,Greenfield,50,Yes,0.2,0.5,0.3,0.8,0.8,0.78,1,1,0,0.22,0.2299,0.211,0,805.36,9579.1,9579.1,No payback
0.6,Weight_Correlation,Brownfield,50,Yes,0.2,0.5,0.3,0.8,0.8,0.78,1,1,0,0.2044,0.2144,0.1955,0,805.36,9579.1,9579.1,0
0.6,Weight_Correlation,Greenfield,50,No,0.2,0.5,0.3,0.8,0.8,0.78,1,1,0,0.22,0.2299,0.211,0,805.36,9579.1,9579.1,No payback
0.6,Weight_Correlation,Brownfield,50,No,0.2,0.5,0.3,0.8,0.8,0.78,1,1,0,0.2044,0.2144,0.1955,0,805.36,9579.1,9579.1,0
0.6,Weight_Correlation,Greenfield,50,Yes,0.2,0.6,0.2,0.8,0.8,0.78,1,1,1,0.2277,0.2377,0.2187,6.9,750.85,8917.71,9579.1,No payback
0.6,Weight_Correlation,Brownfield,50,Yes,0.2,0.6,0.2,0.8,0.8,0.78,1,1,2,0.2199,0.2299,0.2108,13.81,696.34,8256.32,9579.1,No payback
0.6,Weight_Correlation,Greenfield,50,No,0.2,0.6,0.2,0.8,0.8,0.78,1,1,1,0.2277,0.2377,0.2187,6.9,750.85,8917.71,9579.1,No payback
0.6,Weight_Correlation,Brownfield,50,No,0.2,0.6,0.2,0.8,0.8,0.78,1,1,2,0.2199,0.2299,0.2108,13.81,696.34,8256.32,9579.1,No payback
0.6,Weight_Correlation,Greenfield,50,Yes,0.2,0.7,0.1,0.8,0.8,0.78,1,1,2,0.2355,0.2455,0.2264,13.81,696.34,8256.32,9579.1,No payback
0.6,Weight_Correlation,Brownfield,50,Yes,0.2,0.7,0.1,0.8,0.8,0.78,1,1,3,0.2276,0.2377,0.2185,20.71,641.83,7594.94,9579.1,No payback
0.6,Weight_Correlation,Greenfield,50,No,0.2,0.7,0.1,0.8,0.8,0.78,1,1,2,0.2355,0.2455,0.2264,13.81,696.34,8256.32,9579.1,No payback
0.6,Weight_Correlation,Brownfield,50,No,0.2,0.7,0.1,0.8,0.8,0.78,1,1,3,0.2276,0.2377,0.2185,20.71,641.83,7594.94,9579.1,No payback
0.6,Weight_Correlation,Greenfield,50,Yes,0.2,0.8,0.001,0.8,0.8,0.78,1,1,3,0.2432,0.2533,0.2341,20.71,641.83,7594.94,9579.1,No payback
0.6,Weight_Correlation,Brownfield,50,Yes,0.2,0.8,0.001,0.8,0.8,0.78,1,1,4,0.2354,0.2455,0.2262,27.62,587.32,6933.55,9579.1,No payback
0.6,Weight_Correlation,Greenfield,50,No,0.2,0.8,0.001,0.8,0.8,0.78,1,1,3,0.2432,0.2533,0.2341,20.71,641.83,7594.94,9579.1,No payback
0.6,Weight_Correlation,Brownfield,50,No,0.2,0.8,0.001,0.8,0.8,0.78,1,1,4,0.2354,0.2455,0.2262,27.62,587.32,6933.55,9579.1,No payback
0.6,Weight_Correlation,Greenfield,50,Yes,0.3,0.001,0.7,0.8,0.8,0.78,1,1,0,0.22,0.2299,0.211,0,805.36,9579.1,9579.1,No payback
0.6,Weight_Correlation,Brownfield,50,Yes,0.3,0.001,0.7,0.8,0.8,0.78,1,1,0,0.2044,0.2144,0.1955,0,805.36,9579.1,9579.1,0
0.6,Weight_Correlation,Greenfield,50,No,0.3,0.001,0.7,0.8,0.8,0.78,1,1,0,0.22,0.2299,0.211,0,805.36,9579.1,9579.1,No payback
0.6,Weight_Correlation,Brownfield,50,No,0.3,0.001,0.7,0.8,0.8,0.78,1,1,0,0.2044,0.2144,0.1955,0,805.36,9579.1,9579.1,0
0.6,Weight_Correlation,Greenfield,50,Yes,0.3,0.1,0.6,0.8,0.8,0.78,1,1,0,0.22,0.2299,0.211,0,805.36,9579.1,9579.1,No payback
0.6,Weight_Correlation,Brownfield,50,Yes,0.3,0.1,0.6,0.8,0.8,0.78,1,1,0,0.2044,0.2144,0.1955,0,805.36,9579.1,9579.1,0
0.6,Weight_Correlation,Greenfield,50,No,0.3,0.1,0.6,0.8,0.8,0.78,1,1,0,0.22,0.2299,0.211,0,805.36,9579.1,9579.1,No payback
0.6,Weight_Correlation,Brownfield,50,No,0.3,0.1,0.6,0.8,0.8,0.78,1,1,0,0.2044,0.2144,0.1955,0,805.36,9579.1,9579.1,0
0.6,Weight_Correlation,Greenfield,50,Yes,0.3,0.2,0.5,0.8,0.8,0.78,1,1,0,0.22,0.2299,0.211,0,805.36,9579.1,9579.1,No payback
0.6,Weight_Correlation,Brownfield,50,Yes,0.3,0.2,0.5,0.8,0.8,0.78,1,1,0,0.2044,0.2144,0.1955,0,805.36,9579.1,9579.1,0
0.6,Weight_Correlation,Greenfield,50,No,0.3,0.2,0.5,0.8,0.8,0.78,1,1,0,0.22,0.2299,0.211,0,805.36,9579.1,9579.1,No payback
0.6,Weight_Correlation,Brownfield,50,No,0.3,0.2,0.5,0.8,0.8,0.78,1,1,0,0.2044,0.2144,0.1955,0,805.36,9579.1,9579.1,0
0.6,Weight_Correlation,Greenfield,50,Yes,0.3,0.3,0.4,0.8,0.8,0.78,1,1,0,0.22,0.2299,0.211,0,805.36,9579.1,9579.1,No payback
0.6,Weight_Correlation,Brownfield,50,Yes,0.3,0.3,0.4,0.8,0.8,0.78,1,1,0,0.2044,0.2144,0.1955,0,805.36,9579.1,9579.1,0
0.6,Weight_Correlation,Greenfield,50,No,0.3,0.3,0.4,0.8,0.8,0.78,1,1,0,0.22,0.2299,0.211,0,805.36,9579.1,9579.1,No payback
0.6,Weight_Correlation,Brownfield,50,No,0.3,0.3,0.4,0.8,0.8,0.78,1,1,0,0.2044,0.2144,0.1955,0,805.36,9579.1,9579.1,0
0.6,Weight_Correlation,Greenfield,50,Yes,0.3,0.4,0.3,0.8,0.8,0.78,1,1,0,0.22,0.2299,0.211,0,805.36,9579.1,9579.1,No payback
0.6,Weight_Correlation,Brownfield,50,Yes,0.3,0.4,0.3,0.8,0.8,0.78,1,1,0,0.2044,0.2144,0.1955,0,805.36,9579.1,9579.1,0
0.6,Weight_Correlation,Greenfield,50,No,0.3,0.4,0.3,0.8,0.8,0.78,1,1,0,0.22,0.2299,0.211,0,805.36,9579.1,9579.1,No payback
0.6,Weight_Correlation,Brownfield,50,No,0.3,0.4,0.3,0.8,0.8,0.78,1,1,0,0.2044,0.2144,0.1955,0,805.36,9579.1,9579.1,0
0.6,Weight_Correlation,Greenfield,50,Yes,0.3,0.5,0.2,0.8,0.8,0.78,1,1,0,0.22,0.2299,0.211,0,805.36,9579.1,9579.1,No payback
0.6,Weight_Correlation,Brownfield,50,Yes,0.3,0.5,0.2,0.8,0.8,0.78,1,1,0,0.2044,0.2144,0.1955,0,805.36,9579.1,9579.1,0
0.6,Weight_Correlation,Greenfield,50,No,0.3,0.5,0.2,0.8,0.8,0.78,1,1,0,0.22,0.2299,0.211,0,805.36,9579.1,9579.1,No payback
0.6,Weight_Correlation,Brownfield,50,No,0.3,0.5,0.2,0.8,0.8,0.78,1,1,0,0.2044,0.2144,0.1955,0,805.36,9579.1,9579.1,0
0.6,Weight_Correlation,Greenfield,50,Yes,0.3,0.6,0.1,0.8,0.8,0.78,1,1,0,0.22,0.2299,0.211,0,805.36,9579.1,9579.1,No payback
0.6,Weight_Correlation,Brownfield,50,Yes,0.3,0.6,0.1,0.8,0.8,0.78,1,1,0,0.2044,0.2144,0.1955,0,805.36,9579.1,9579.1,0
0.6,Weight_Correlation,Greenfield,50,No,0.3,0.6,0.1,0.8,0.8,0.78,1,1,0,0.22,0.2299,0.211,0,805.36,9579.1,9579.1,No payback
0.6,Weight_Correlation,Brownfield,50,No,0.3,0.6,0.1,0.8,0.8,0.78,1,1,0,0.2044,0.2144,0.1955,0,805.36,9579.1,9579.1,0
0.6,Weight_Correlation,Greenfield,50,Yes,0.3,0.7,0.001,0.8,0.8,0.78,1,1,0,0.22,0.2299,0.211,0,805.36,9579.1,9579.1,No payback
0.6,Weight_Correlation,Brownfield,50,Yes,0.3,0.7,0.001,0.8,0.8,0.78,1,1,0,0.2044,0.2144,0.1955,0,805.36,9579.1,9579.1,0
0.6,Weight_Correlation,Greenfield,50,No,0.3,0.7,0.001,0.8,0.8,0.78,1,1,0,0.22,0.2299,0.211,0,805.36,9579.1,9579.1,No payback
0.6,Weight_Correlation,Brownfield,50,No,0.3,0.7,0.001,0.8,0.8,0.78,1,1,0,0.2044,0.2144,0.1955,0,805.36,9579.1,9579.1,0
0.6,Weight_Correlation,Greenfield,50,Yes,0.4,0.001,0.6,0.8,0.8,0.78,1,1,0,0.22,0.2299,0.211,0,805.36,9579.1,9579.1,No payback
0.6,Weight_Correlation,Brownfield,50,Yes,0.4,0.001,0.6,0.8,0.8,0.78,1,1,0,0.2044,0.2144,0.1955,0,805.36,9579.1,9579.1,0
0.6,Weight_Correlation,Greenfield,50,No,0.4,0.001,0.6,0.8,0.8,0.78,1,1,0,0.22,0.2299,0.211,0,805.36,9579.1,9579.1,No payback
0.6,Weight_Correlation,Brownfield,50,No,0.4,0.001,0.6,0.8,0.8,0.78,1,1,0,0.2044,0.2144,0.1955,0,805.36,9579.1,9579.1,0
0.6,Weight_Correlation,Greenfield,50,Yes,0.4,0.1,0.5,0.8,0.8,0.78,1,1,0,0.22,0.2299,0.211,0,805.36,9579.1,9579.1,No payback
0.6,Weight_Correlation,Brownfield,50,Yes,0.4,0.1,0.5,0.8,0.8,0.78,1,1,0,0.2044,0.2144,0.1955,0,805.36,9579.1,9579.1,0
0.6,Weight_Correlation,Greenfield,50,No,0.4,0.1,0.5,0.8,0.8,0.78,1,1,0,0.22,0.2299,0.211,0,805.36,9579.1,9579.1,No payback
0.6,Weight_Correlation,Brownfield,50,No,0.4,0.1,0.5,0.8,0.8,0.78,1,1,0,0.2044,0.2144,0.1955,0,805.36,9579.1,9579.1,0
0.6,Weight_Correlation,Greenfield,50,Yes,0.4,0.2,0.4,0.8,0.8,0.78,1,1,0,0.22,0.2299,0.211,0,805.36,9579.1,9579.1,No payback
0.6,Weight_Correlation,Brownfield,50,Yes,0.4,0.2,0.4,0.8,0.8,0.78,1,1,0,0.2044,0.2144,0.1955,0,805.36,9579.1,9579.1,0
0.6,Weight_Correlation,Greenfield,50,No,0.4,0.2,0.4,0.8,0.8,0.78,1,1,0,0.22,0.2299,0.211,0,805.36,9579.1,9579.1,No payback
0.6,Weight_Correlation,Brownfield,50,No,0.4,0.2,0.4,0.8,0.8,0.78,1,1,0,0.2044,0.2144,0.1955,0,805.36,9579.1,9579.1,0
0.6,Weight_Correlation,Greenfield,50,Yes,0.4,0.3,0.3,0.8,0.8,0.78,1,1,0,0.22,0.2299,0.211,0,805.36,9579.1,9579.1,No payback
0.6,Weight_Correlation,Brownfield,50,Yes,0.4,0.3,0.3,0.8,0.8,0.78,1,1,0,0.2044,0.2144,0.1955,0,805.36,9579.1,9579.1,0
0.6,Weight_Correlation,Greenfield,50,No,0.4,0.3,0.3,0.8,0.8,0.78,1,1,0,0.22,0.2299,0.211,0,805.36,9579.1,9579.1,No payback
0.6,Weight_Correlation,Brownfield,50,No,0.4,0.3,0.3,0.8,0.8,0.78,1,1,0,0.2044,0.2144,0.1955,0,805.36,9579.1,9579.1,0
0.6,Weight_Correlation,Greenfield,50,Yes,0.4,0.4,0.2,0.8,0.8,0.78,1,1,0,0.22,0.2299,0.211,0,805.36,9579.1,9579.1,No payback
0.6,Weight_Correlation,Brownfield,50,Yes,0.4,0.4,0.2,0.8,0.8,0.78,1,1,0,0.2044,0.2144,0.1955,0,805.36,9579.1,9579.1,0
0.6,Weight_Correlation,Greenfield,50,No,0.4,0.4,0.2,0.8,0.8,0.78,1,1,0,0.22,0.2299,0.211,0,805.36,9579.1,9579.1,No payback
0.6,Weight_Correlation,Brownfield,50,No,0.4,0.4,0.2,0.8,0.8,0.78,1,1,0,0.2044,0.2144,0.1955,0,805.36,9579.1,9579.1,0
0.6,Weight_Correlation,Greenfield,50,Yes,0.4,0.5,0.1,0.8,0.8,0.78,1,1,0,0.22,0.2299,0.211,0,805.36,9579.1,9579.1,No payback
0.6,Weight_Correlation,Brownfield,50,Yes,0.4,0.5,0.1,0.8,0.8,0.78,1,1,0,0.2044,0.2144,0.1955,0,805.36,9579.1,9579.1,0
0.6,Weight_Correlation,Greenfield,50,No,0.4,0.5,0.1,0.8,0.8,0.78,1,1,0,0.22,0.2299,0.211,0,805.36,9579.1,9579.1,No payback
0.6,Weight_Correlation,Brownfield,50,No,0.4,0.5,0.1,0.8,0.8,0.78,1,1,0,0.2044,0.2144,0.1955,0,805.36,9579.1,9579.1,0
0.6,Weight_Correlation,Greenfield,50,Yes,0.4,0.6,0.001,0.8,0.8,0.78,1,1,0,0.22,0.2299,0.211,0,805.36,9579.1,9579.1,No payback
0.6,Weight_Correlation,Brownfield,50,Yes,0.4,0.6,0.001,0.8,0.8,0.78,1,1,0,0.2044,0.2144,0.1955,0,805.36,9579.1,9579.1,0
0.6,Weight_Correlation,Greenfield,50,No,0.4,0.6,0.001,0.8,0.8,0.78,1,1,0,0.22,0.2299,0.211,0,805.36,9579.1,9579.1,No payback
0.6,Weight_Correlation,Brownfield,50,No,0.4,0.6,0.001,0.8,0.8,0.78,1,1,0,0.2044,0.2144,0.1955,0,805.36,9579.1,9579.1,0
0.6,Weight_Correlation,Greenfield,50,Yes,0.5,0.001,0.5,0.8,0.8,0.78,1,1,0,0.22,0.2299,0.211,0,805.36,9579.1,9579.1,No payback
0.6,Weight_Correlation,Brownfield,50,Yes,0.5,0.001,0.5,0.8,0.8,0.78,1,1,0,0.2044,0.2144,0.1955,0,805.36,9579.1,9579.1,0
0.6,Weight_Correlation,Greenfield,50,No,0.5,0.001,0.5,0.8,0.8,0.78,1,1,0,0.22,0.2299,0.211,0,805.36,9579.1,9579.1,No payback
0.6,Weight_Correlation,Brownfield,50,No,0.5,0.001,0.5,0.8,0.8,0.78,1,1,0,0.2044,0.2144,0.1955,0,805.36,9579.1,9579.1,0
0.6,Weight_Correlation,Greenfield,50,Yes,0.5,0.1,0.4,0.8,0.8,0.78,1,1,0,0.22,0.2299,0.211,0,805.36,9579.1,9579.1,No payback
0.6,Weight_Correlation,Brownfield,50,Yes,0.5,0.1,0.4,0.8,0.8,0.78,1,1,0,0.2044,0.2144,0.1955,0,805.36,9579.1,9579.1,0
0.6,Weight_Correlation,Greenfield,50,No,0.5,0.1,0.4,0.8,0.8,0.78,1,1,0,0.22,0.2299,0.211,0,805.36,9579.1,9579.1,No payback
0.6,Weight_Correlation,Brownfield,50,No,0.5,0.1,0.4,0.8,0.8,0.78,1,1,0,0.2044,0.2144,0.1955,0,805.36,9579.1,9579.1,0
0.6,Weight_Correlation,Greenfield,50,Yes,0.5,0.2,0.3,0.8,0.8,0.78,1,1,0,0.22,0.2299,0.211,0,805.36,9579.1,9579.1,No payback
0.6,Weight_Correlation,Brownfield,50,Yes,0.5,0.2,0.3,0.8,0.8,0.78,1,1,0,0.2044,0.2144,0.1955,0,805.36,9579.1,9579.1,0
0.6,Weight_Correlation,Greenfield,50,No,0.5,0.2,0.3,0.8,0.8,0.78,1,1,0,0.22,0.2299,0.211,0,805.36,9579.1,9579.1,No payback
0.6,Weight_Correlation,Brownfield,50,No,0.5,0.2,0.3,0.8,0.8,0.78,1,1,0,0.2044,0.2144,0.1955,0,805.36,9579.1,9579.1,0
0.6,Weight_Correlation,Greenfield,50,Yes,0.5,0.3,0.2,0.8,0.8,0.78,1,1,0,0.22,0.2299,0.211,0,805.36,9579.1,9579.1,No payback
0.6,Weight_Correlation,Brownfield,50,Yes,0.5,0.3,0.2,0.8,0.8,0.78,1,1,0,0.2044,0.2144,0.1955,0,805.36,9579.1,9579.1,0
0.6,Weight_Correlation,Greenfield,50,No,0.5,0.3,0.2,0.8,0.8,0.78,1,1,0,0.22,0.2299,0.211,0,805.36,9579.1,9579.1,No payback
0.6,Weight_Correlation,Brownfield,50,No,0.5,0.3,0.2,0.8,0.8,0.78,1,1,0,0.2044,0.2144,0.1955,0,805.36,9579.1,9579.1,0
0.6,Weight_Correlation,Greenfield,50,Yes,0.5,0.4,0.1,0.8,0.8,0.78,1,1,0,0.22,0.2299,0.211,0,805.36,9579.1,9579.1,No payback
0.6,Weight_Correlation,Brownfield,50,Yes,0.5,0.4,0.1,0.8,0.8,0.78,1,1,0,0.2044,0.2144,0.1955,0,805.36,9579.1,9579.1,0
0.6,Weight_Correlation,Greenfield,50,No,0.5,0.4,0.1,0.8,0.8,0.78,1,1,0,0.22,0.2299,0.211,0,805.36,9579.1,9579.1,No payback
0.6,Weight_Correlation,Brownfield,50,No,0.5,0.4,0.1,0.8,0.8,0.78,1,1,0,0.2044,0.2144,0.1955,0,805.36,9579.1,9579.1,0
0.6,Weight_Correlation,Greenfield,50,Yes,0.5,0.5,0.001,0.8,0.8,0.78,1,1,0,0.22,0.2299,0.211,0,805.36,9579.1,9579.1,No payback
0.6,Weight_Correlation,Brownfield,50,Yes,0.5,0.5,0.001,0.8,0.8,0.78,1,1,0,0.2044,0.2144,0.1955,0,805.36,9579.1,9579.1,0
0.6,Weight_Correlation,Greenfield,50,No,0.5,0.5,0.001,0.8,0.8,0.78,1,1,0,0.22,0.2299,0.211,0,805.36,9579.1,9579.1,No payback
0.6,Weight_Correlation,Brownfield,50,No,0.5,0.5,0.001,0.8,0.8,0.78,1,1,0,0.2044,0.2144,0.1955,0,805.36,9579.1,9579.1,0
0.6,Weight_Correlation,Greenfield,50,Yes,0.6,0.001,0.4,0.8,0.8,0.78,1,1,0,0.22,0.2299,0.211,0,805.36,9579.1,9579.1,No payback
0.6,Weight_Correlation,Brownfield,50,Yes,0.6,0.001,0.4,0.8,0.8,0.78,1,1,0,0.2044,0.2144,0.1955,0,805.36,9579.1,9579.1,0
0.6,Weight_Correlation,Greenfield,50,No,0.6,0.001,0.4,0.8,0.8,0.78,1,1,0,0.22,0.2299,0.211,0,805.36,9579.1,9579.1,No payback
0.6,Weight_Correlation,Brownfield,50,No,0.6,0.001,0.4,0.8,0.8,0.78,1,1,0,0.2044,0.2144,0.1955,0,805.36,9579.1,9579.1,0
0.6,Weight_Correlation,Greenfield,50,Yes,0.6,0.1,0.3,0.8,0.8,0.78,1,1,0,0.22,0.2299,0.211,0,805.36,9579.1,9579.1,No payback
0.6,Weight_Correlation,Brownfield,50,Yes,0.6,0.1,0.3,0.8,0.8,0.78,1,1,0,0.2044,0.2144,0.1955,0,805.36,9579.1,9579.1,0
0.6,Weight_Correlation,Greenfield,50,No,0.6,0.1,0.3,0.8,0.8,0.78,1,1,0,0.22,0.2299,0.211,0,805.36,9579.1,9579.1,No payback
0.6,Weight_Correlation,Brownfield,50,No,0.6,0.1,0.3,0.8,0.8,0.78,1,1,0,0.2044,0.2144,0.1955,0,805.36,9579.1,9579.1,0
0.6,Weight_Correlation,Greenfield,50,Yes,0.6,0.2,0.2,0.8,0.8,0.78,1,1,0,0.22,0.2299,0.211,0,805.36,9579.1,9579.1,No payback
0.6,Weight_Correlation,Brownfield,50,Yes,0.6,0.2,0.2,0.8,0.8,0.78,1,1,0,0.2044,0.2144,0.1955,0,805.36,9579.1,9579.1,0
0.6,Weight_Correlation,Greenfield,50,No,0.6,0.2,0.2,0.8,0.8,0.78,1,1,0,0.22,0.2299,0.211,0,805.36,9579.1,9579.1,No payback
0.6,Weight_Correlation,Brownfield,50,No,0.6,0.2,0.2,0.8,0.8,0.78,1,1,0,0.2044,0.2144,0.1955,0,805.36,9579.1,9579.1,0
0.6,Weight_Correlation,Greenfield,50,Yes,0.6,0.3,0.1,0.8,0.8,0.78,1,1,0,0.22,0.2299,0.211,0,805.36,9579.1,9579.1,No payback
0.6,Weight_Correlation,Brownfield,50,Yes,0.6,0.3,0.1,0.8,0.8,0.78,1,1,0,0.2044,0.2144,0.1955,0,805.36,9579.1,9579.1,0
0.6,Weight_Correlation,Greenfield,50,No,0.6,0.3,0.1,0.8,0.8,0.78,1,1,0,0.22,0.2299,0.211,0,805.36,9579.1,9579.1,No payback
0.6,Weight_Correlation,Brownfield,50,No,0.6,0.3,0.1,0.8,0.8,0.78,1,1,0,0.2044,0.2144,0.1955,0,805.36,9579.1,9579.1,0
0.6,Weight_Correlation,Greenfield,50,Yes,0.6,0.4,0.001,0.8,0.8,0.78,1,1,0,0.22,0.2299,0.211,0,805.36,9579.1,9579.1,No payback
0.6,Weight_Correlation,Brownfield,50,Yes,0.6,0.4,0.001,0.8,0.8,0.78,1,1,0,0.2044,0.2144,0.1955,0,805.36,9579.1,9579.1,0
0.6,Weight_Correlation,Greenfield,50,No,0.6,0.4,0.001,0.8,0.8,0.78,1,1,0,0.22,0.2299,0.211,0,805.36,9579.1,9579.1,No payback
0.6,Weight_Correlation,Brownfield,50,No,0.6,0.4,0.001,0.8,0.8,0.78,1,1,0,0.2044,0.2144,0.1955,0,805.36,9579.1,9579.1,0
0.6,Weight_Correlation,Greenfield,50,Yes,0.7,0.001,0.3,0.8,0.8,0.78,1,1,0,0.22,0.2299,0.211,0,805.36,9579.1,9579.1,No payback
0.6,Weight_Correlation,Brownfield,50,Yes,0.7,0.001,0.3,0.8,0.8,0.78,1,1,0,0.2044,0.2144,0.1955,0,805.36,9579.1,9579.1,0
0.6,Weight_Correlation,Greenfield,50,No,0.7,0.001,0.3,0.8,0.8,0.78,1,1,0,0.22,0.2299,0.211,0,805.36,9579.1,9579.1,No payback
0.6,Weight_Correlation,Brownfield,50,No,0.7,0.001,0.3,0.8,0.8,0.78,1,1,0,0.2044,0.2144,0.1955,0,805.36,9579.1,9579.1,0
0.6,Weight_Correlation,Greenfield,50,Yes,0.7,0.1,0.2,0.8,0.8,0.78,1,1,0,0.22,0.2299,0.211,0,805.36,9579.1,9579.1,No payback
0.6,Weight_Correlation,Brownfield,50,Yes,0.7,0.1,0.2,0.8,0.8,0.78,1,1,0,0.2044,0.2144,0.1955,0,805.36,9579.1,9579.1,0
0.6,Weight_Correlation,Greenfield,50,No,0.7,0.1,0.2,0.8,0.8,0.78,1,1,0,0.22,0.2299,0.211,0,805.36,9579.1,9579.1,No payback
0.6,Weight_Correlation,Brownfield,50,No,0.7,0.1,0.2,0.8,0.8,0.78,1,1,0,0.2044,0.2144,0.1955,0,805.36,9579.1,9579.1,0
